order_id,pay_dt,product_spu_id,product_spu_name,product_sku_id,2FA Enabled,Can Update Email,Email Access,Email Changeable Time,FN-Email Changeable Time,FN-Email Type,FN-Hot OG Outfit,FN-PVP platform,FN-Parental Control,FN-USP,FN-account level,FN-back bling amount,FN-dances amount,FN-dances pic,FN-edition,FN-full mail access,FN-gliders amount,FN-gliders pic,FN-have save the world,FN-mail type,FN-outfits amount,FN-outfits pic,FN-pickaxes amount,FN-pixaxes pic,FN-v-bucks amount,Fortinte|Account|Server/Platform,Last Login,SaleType,Save The World,fn-back bling pic
2050740391334596610,2026-05-03,2049557500752138242,[PC/PSN/XBOX] 69 skins | OG STW | Black Knight | Sparkle Specialist | The Reaper | Blue Squire | Royale Knight | Elite Agen,2049557530707857409,No,No,Yes,,,Webmail（e.g.  mail.serv00.com/ m.outlook.co.im）,The Reaper,LEGO,No,OG Account,,,,,Super Deluxe Edition,,,,,,,,,,,,,,Yes,
2053093971705118722,2026-05-09,2049746173181865985,| PC/PSN/XBOX | 50 SKINS | Renzo the Destroyer | Predator | Raz | Spire Assassin | Mandalorian | Menace | The Imagined | 1200 VBUCKS | FfsRf |,2049747094940520450,No,No,Yes,,,rambler.ru,,PSN,No,Others,,,,,,,,,,,,,,,,,,,No,
2052365486818545665,2026-05-07,2043687772219179010,290 skins/full access/galaxy/blue squire/take the l/end zone/deluxe stw/rare emotes/i'm diamond/it's dimanite/orange justice,2049891880757878785,No,No,Yes,,,Webmail（e.g.  mail.serv00.com/ m.outlook.co.im）,Others,Switch,,Mega Stacked Account,,,,,Deluxe Edition,,,,,,,,,,,,,,Yes,
2051276620196319233,2026-05-04,2049905675804774402,[PC/PSN/XBOX] 120 skins | General Grievous | Hero Baymax | Rust | Cassidy Quinn | Zeus | Fish Thicc | Onyx Winter | Marty McFly | Nyanja Z2717,2049905706012151810,No,No,Yes,,,rambler.ru,,PC,No,Linkable to PSN or Xbox,,,,,,,,,,,,,,,,,,,No,
2050984797633884162,2026-05-04,2049966281345515521,[NIN/PC] 510 SKINS | RENEGADE RAIDER | AERIAL ASSAULT TROOPER | MAJOR GLORY | KELSIER | NARUTO UZUMAKI | DUMMY SUPREME | NBA 75 SWISH | 100 VB,2049966310852444162,No,No,Yes,,,Other,Lara Croft,IOS,No,OG Account,,,,,Super Deluxe Edition,,,,,,,,,,,,,,No,
2050499765193097218,2026-05-02,2049970460405088258,[NIN/PC] 123 SKINS | OG STW | IKONIK |MERRY MINT AXE | GLOW | GOLD MIDAS | PITCH PATROLLER | STAGE 4 | STAGE 4 - NO PONYTAIL | STAGE 5 | XEV,2049970484484587521,No,No,Yes,,,Other,Psycho Bandit,IOS,No,OG Account,,,,,Super Deluxe Edition,,,,,,,,,,,,,,No,
2050965354708160513,2026-05-03,2050241109822586882,14252[PC/PSN/XBOX]Omega|Carbide|Valor|The Visitor|Calamity|Zoey|Dusk|Teknique|Battlehawk|Giddy-up|Nightshade|Lt. Evergreen,2050241142550740993,No,No,Yes,,,Other,Omega,PC,No,OG Account,,,,,,,,,,,,,,,,,,,No,
2054237765354860545,2026-05-13,2051603967212601345,[PSN/PC/Xbox] 174 skins | Monarch | Spider-Man | Spider-Gwen | Geralt of Rivia | Naruto Uzumaki | Son Goku | Optimus Prime | Snap | Vegeta | 0 V,2051603988062486530,No,No,Yes,,,Other,,PC,Yes,OG Account,,,,,,,,,,,,,,,,,,,No,
2052352627605811201,2026-05-07,2052081932491460610,[PC/PSN/XBOX] [MAIL CHANGEABLE!] 30 skins | Take The L | Laugh It Up | Hot Marat | Orange Justice |  The Reaper | Elite Agent | 450 VB,2052081957820862465,No,Yes,Yes,,,Outlook/Hotmail,Elite Agent,Android,No,OG Account,,,,,,,,,,,,,,,,,,,No,
2052984816302481409,2026-05-09,2051731316807876610,[PC/PSN/XBOX] FA 46 SKINS | TAKE THE L | RUST LORD | SOLID SNAKE | AURA | ROGUE AGENT | BOOGIE DOWN | HOT MARAT | WORLD CUP |,2052169546877886465,Yes,No,Yes,,,Outlook/Hotmail,Others,IOS,No,OG Account,,,,,,,,,,,,,,,,,,,No,
2050343856746938369,2026-05-02,2050015891833655297,Full Access / 166 skins / The Reaper / Take The L / Gold Midas / Omega (stage 5) / OG STW /,2050015928458317825,No,No,Yes,,,Other,Omega,PSN,,OG Account,,,,,,,,,,,,,,,,,,,Yes,
2050171531704041474,2026-05-01,2049935094596493313,111 skins/full access/armored kratos(gold)/leviathan axe/rare sprays/master chief/lara croft gold/mimir/emotes,2050017578420002818,No,No,Yes,,,Webmail（e.g.  mail.serv00.com/ m.outlook.co.im）,Others,PSN,,Mega Stacked Account,,,,,,,,,,,,,,,,,,,No,
2051280113574047745,2026-05-04,2050545223733862402,[PC/NS/XBOX] 163 SKINS | Rogue Agent | Travis Scott | Astro Jack | Sub Commander | Havoc | Trailblazer | Rose Team Leader | Warpaint | Prodi,2050545252649394177,No,No,Yes,,,Other,Renegade Raider,Xbox,,OG Account,,,,,,,,,,,,,,,,,,,Yes,
2050612349919211521,2026-05-03,2050545824559521794,215 SKINS | Galaxy | IKONIK | Glow | Psycho Bandit | The Reaper | Elite Agent | Rogue Agent | Omega | Travis Scott | Trailblazer | 150VB,2050545856075522050,No,No,Yes,,,Other,John Wick,PC,,OG Account,,,,,,,,,,,,,,,,,,,Yes,
2051662526274650113,2026-05-05,2049005771077816321,[Code 9925] [PC] 75 skins | Vivi Chroma | Subzero Cryptic | Kymera | Ronin | Omegarok | The Imagined | Spectra Knight | The Foundation | The Ori,2051215498927980546,No,No,Yes,,,rambler.ru,,PC,No,Others,,,,,,,,,,,,,,,,,,,No,
2054653223727153153,2026-05-14,2053957785818808322,[PC] 202 skins | The Reaper | Elite Agent | Omega (stage 5) | WORLD CUP | Clutch | Grind | Trailblazer | Rogue Agent | Reflex | 0 VB,2053957810925912065,No,No,Yes,,,Other,The Reaper,PSN,,OG Account,,,,,,,,,,,,,,,,,,,No,
2056670794795069442,2026-05-19,2054459425617395714,[PC/Nintendo] 117 skins | Travis Scott | OG STW | Parental Controls | Gold Brutus | Gold Midas | Rogue Agent |,2054459452372860930,No,No,Yes,,,Other,Travis Scott,PSN,Yes,Others,,,,,,,,,,,,,,,,,,,No,
2051246334583136258,2026-05-04,2045193534809391106,[PC/Nintendo] 140 skins | Parental Controls | Blackheart | Dire | The Cube Queen | Nezumi | Renzo the Destroyer | Menace | ,2045193583748530177,No,No,Yes,,,Other,,Xbox,Yes,Others,,,,,,,,,,,,,,,,,,,No,
2049319515849637889,2026-04-29,2045778885915099138,43 skins | Glow | Merry Mint Axe | Ronin | Spider-Man | Polar Peely | Glacial Dummy | Ruby Shadows | Cheeks | Fabio Sparklemane | Toona Fish,2045778946443100161,No,No,Yes,,,rambler.ru,,PC,No,Linkable to PSN or Xbox,,,,,,,,,,,,,,,,,,,No,
2050869086706724865,2026-05-03,2008254923859886082,[PC/PSN/XBOX] FA 93 SKINS | TRAVIS SCOTT | SKULL TROOPER | CATWOMAN ZERO | PEELY | AGENT PEELY | MERRY MINT AXE | WIDOW’S BITE | RAGE |,2049646105763876866,Yes,No,Yes,,,Outlook/Hotmail,Travis Scott,Twitch,,OG Account,,,,,,,,,,,,,,,,,,,No,
2057131848531197953,2026-05-21,2050573304408215554,[PC/PSN/XBOX] 61 skins | OG STW | Gold Brutus | Gold Midas | Valeria | Predator | Peter Griffin | Fade | Gear Specialist Maya | Mandalorian | ,2050573339212550146,No,Yes,Yes,,,Other,,LEGO,Yes,OG Account,,,,,,,,,,,,,,,,,,,No,
2053541565437304833,2026-05-11,2046924724707602433,[PC/PSN/XBOX] 109 skins | Renegade Raider | The Champion | Polo Prodigy | Valeria | Omegarok | Polarity | Galaxy Scout |,2046924757888741377,No,No,Yes,,,rambler.ru,Polo Prodigy,PC,No,Rare Skin Account,,,,,,,,,,,,,,,,,,,No,
2046667072814673921,2026-04-22,1998480792734322690,[PSN/XBOX/PC] 175 skins | Leviathan Axe | Chun-Li | Frankenstein's Monster | Malik | Torin | Midas Rex | Paradigm (Reality-659) |Backlash | 0 VB,1998480812057481218,No,No,Yes,,,Other,,Switch,Yes,OG Account,,,,,,,,,,,,,,,,,,,No,
2049944422300094466,2026-05-01,2049497968685780994,230 SKINS | Glow | Psycho Bandit | The Reaper | Elite Agent | Rogue Agent | Omega | Travis Scott | Astro Jack | World Warrior | Sub Commande,2049498007176908802,No,No,Yes,,,Other,Sparkle Specialist,PSN,,Mega Stacked Account,,,,,,,,,,,,,,,,,,,Yes,
2050226456763432962,2026-05-01,2049506317245190145,170 SKINS | Black Knight | Sparkle Specialist | Psycho Bandit | Royale Knight | Blue Squire | The Reaper | Elite Agent | Rogue Agent | Rose,2049506340515188738,No,No,Yes,,,Other,Black Knight,PC,,Mega Stacked Account,,,,,,,,,,,,,,,,,,,Yes,
2057472819880464386,2026-05-21,2055237031385972737,[PC/XBOX] 184 skins | OG STW | Travis Scott | Gold Midas | Rue | Leviathan Axe | Tart Tycoon | 5700VB,2055237626633207810,No,Yes,Yes,,,Outlook/Hotmail,Midas,PC,No,Mega Stacked Account,,,,,Deluxe Edition,,,,,,,,,,,,,,Yes,
2049836405608030210,2026-04-30,2049391803776049154,[PC] 152 skins | OG STW | IKONIK | Blue Team Leader | End Zone | Lina Scorch | Carbon Commando | Havoc | Rogue Agent | Sub Commander | Trailblaz,2049392332308684802,No,No,Yes,,,Other,Harley Quinn,Xbox,,OG Account,,,,,Deluxe Edition,,,,,,,,,,,,,,Yes,
2049914364125151234,2026-05-01,2049464945179987969,[PC/XBOX/Nintendo] 248 skins | Travis Scott | The Reaper | Leviathan Axe | Parental Controls | OG STW | Elite Agent |,2049464970450669569,No,No,Yes,,,Other,Travis Scott,PSN,Yes,Others,,,,,,,,,,,,,,,,,,,No,
2048247266386632705,2026-04-26,2047584979112243201,[PC/PSN/XBL] 263 skins | OG STW | Galaxy | IKONIK | The Reaper | Elite Agent | Gold Brutus | Gold Midas | Omega (stage 5) | Trailblazer | Sub ,2047585024003878914,No,No,Yes,,,Other,The Reaper,Android,,OG Account,,,,,Deluxe Edition,,,,,,,,,,,,,,Yes,
2048932725950205953,2026-04-28,2048733471152058370,[PC/PSN/XBO] 114 skins | OG STW | Rogue Agent | Prodigy | Cloud Striker | Trilogy | Merry Mint Axe | Ragnarok | The Ice King | A.I.M. | 1100 VB,2048733498083684354,No,No,Yes,,,Other,Marshmello,Android,No,OG Account,,,,,Super Deluxe Edition,,,,,,,,,,,,,,Yes,
2049287613906460673,2026-04-29,2048312576908038146,[PC] 102 skins | Heron Stance Hero | Raz | The Foundation | Backlash | Ronin | Predator | Red Knight | The Ageless [FULL ACCESS],2048312615256559617,No,No,Yes,,,rambler.ru,,PSN,,Rare Skin Account,,,,,,,,,,,,,,,,,,,No,
2045943615215157250,2026-04-20,2045462246011092993,PC/PSN/Xbox/Nintendo 138 skins Leviathan Axe | Vi | Master Chief (Matte Black) | Tart Tycoon | Valeria | Spire Assassin | Oro | Raz | Joey | Men,2045462278273679361,No,No,Yes,,,rambler.ru,,PC,No,Mega Stacked Account,,,,,,,,,,,,,,,,,,,No,
2055489838209163265,2026-05-16,1950856840546938882,FA - [XBOX/SWITCH/PC] 197 skins | Gold Kratos | Lina Scorch | Prodigy | Blue Striker | Fixer | Sultura | Cloud Striker | Shady Doggo | 2450 VB,1969771403672600578,No,Yes,Yes,,,rambler.ru,Lara Croft,LEGO,No,OG Account,,,,,,,,,,,,,,,,,,Permanent (With Email),No,
2053222790758490114,2026-05-10,2003088735529058305,PC/PSN/Xbox/Nintendo 100 skins | Black Knight | Sparkle Specialist | The Reaper | Blue Squire | Royale Knight | Elite Agent | Take The L | Gold ,2003088814189035521,No,Yes,Yes,,,Firstmail,Sparkle Specialist,PC,No,Rare Skin Account,,,,,,,,,,,,,,,,,,,No,
2055246680655970306,2026-05-15,2018671986321182722,"PC,PSN,XBOX 124 SKINS FA - CHUN-LI,JOLTARA,GERALT,BLACKLIGHT,PHAEDRA,CARNAGE,BACKLASH,AURA ANALYZER,KOR,GERALT,DOMINO RK1182",2018672008735543297,No,No,Yes,,,rambler.ru,,PC,No,Linkable to PSN or Xbox,,,,,,,,,,,,,,,,,,,No,
2054090304931721217,2026-05-12,1993071377683546113,FORTNITE 20-500 SKINS FULL ACCESS ACCOUNTS | OUTFITS | PICKAXES | GLIDERS | BACKPACKS | EMOTES,1993071796732264449,No,No,Yes,,,rambler.ru,,PC,,Mega Stacked Account,,,,,,,,,,,,,,,,,,Permanent (With Email),No,
2058705049320517634,2026-05-25,1993071377683546113,FORTNITE 20-500 SKINS FULL ACCESS ACCOUNTS | OUTFITS | PICKAXES | GLIDERS | BACKPACKS | EMOTES,1993071796732264449,No,No,Yes,,,rambler.ru,,PC,,Mega Stacked Account,,,,,,,,,,,,,,,,,,Permanent (With Email),No,
2055596542495145986,2026-05-16,2055546377850634242,12044	PC/PSN /3 skins,2055546408192229378,No,Yes,Yes,,,Webmail（e.g.  mail.serv00.com/ m.outlook.co.im）,Others,Xbox,No,Others,,,,,,,,,,,,,,,,,,,No,
2057799784946806785,2026-05-22,2057216058297528322,[PC/PSN/XBOX] FA / 200 SKINS / TRAVIS SCOTT / THE REAPER / LEVIATHAN AXE / GOLD MIDAS / GOLD BRUTUS / GOLD MEOWSCLES,2057216098378297346,No,No,Yes,,,Other,The Reaper,Twitch,,Rare Skin Account,,,,,,,,,,,,,,,,,,,No,
2056124075566739458,2026-05-18,2055789129076109313,"Full Access - [NINTENDO/PC] 38 skins | Cloud Striker , Major Glory , Xander , Gear Specialist Maya , Midas",2055791302246182913,No,No,Yes,,,Other,,Xbox,No,OG Account,,,,,,,,,,,,,,,,,,,No,
2058814344739348481,2026-05-25,2055294591336615938,| PC/PSN/XBOX | 33 SKINS | Eternal Knight | Galaxy Scout | Fade | Scuba Jonesy | Darkheart | Jennifer Walters | Siona | 200 VBUCKS | Fpf0d |,2055299704507764738,No,No,Yes,,,Firstmail,,PSN,No,Others,,,,,,,,,,,,,,,,,,,No,
2047323929061318658,2026-04-23,2046514048232108033,[PC/PSN/XBOX] Full Access / 73 skins / OG Aerial Assault Trooper / Black Knight / Sparkle Specialist / The Reaper / Royale Knight / OG STW,2046514081367109633,No,No,Yes,,,Other,Royal Knight,Switch,,OG Account,,,,,Deluxe Edition,,,,,,,,,,,,,,Yes,
2047952566648147969,2026-04-25,2046515074414718977,Full Access / 180 skins / Travis Scott / Renegade Raider / Astro Jack /,2046515107298062338,No,No,Yes,,,Other,Travis Scott,PSN,,Rare Skin Account,,,,,,,,,,,,,,,,,,,No,
2046292174090133506,2026-04-21,2044073086886838274,27 skins | Trilogy | The Scientist | Gear Specialist Maya | Midas | Hybrid | Blackheart | Sorana | Fusion | Rippley vs Sludge | Lt. Evergreen,2044073112279154690,No,No,Yes,,,Other,Drift,Github,No,Linkable to PSN or Xbox,,,,,,,,,,,,,,,,,,,No,
2049852663628152833,2026-04-30,2047600950813786113,[PC/PSN/XBL] 161 skins | OG STW | Black Knight | Sparkle Specialist | The Reaper | Blue Squire | Royale Knight | Elite Agent | Gold Midas | ,2047600978668158978,No,No,Yes,,,Other,Sparkle Specialist,Android,,OG Account,,,,,Deluxe Edition,,,,,,,,,,,,,,Yes,
2058629968757551106,2026-05-25,2042680036549562369,[PC/PSN/XBOX/Nintendo]  89 skins F/A : Tart Tycoon | Cloud Striker | Point Patroller | Fade | Driftwalker | Vi | Paradigm (Reality-659) | Menace,2042680058766790658,No,Yes,Yes,,,Firstmail,,PSN,,Others,,,,,,,,,,,,,,,,,,,No,
2046142768408416257,2026-04-20,2042726632267821058,[PSN/XBOX/NIN/PC] 140 SKINS | OG STW | BLACK KNIGHT | TRAVIS SCOTT | SPARKLE SPECIALIST | THE REAPER | BLUE SQUIRE | ROYALE KNIGHT | ELITE AGENT,2042737430957068289,No,No,Yes,,,Other,Psycho Bandit,IOS,No,OG Account,,,,,Super Deluxe Edition,,,,,,,,,,,,,,Yes,
2047591618426720258,2026-04-24,2045875050320936962,[XBOX/NIN/PC] 195 SKINS | OG STW | TRAVIS SCOTT | ASTRO JACK | GOLD MIDAS | GOLD BRUTUS | GOLD MEOWSCLES | UNCHAINED RAMIREZ | MASKED FADE ,2045882113159774210,No,No,Yes,,,Other,Renegade Raider,IOS,Yes,OG Account,,,,,Super Deluxe Edition,,,,,,,,,,,,,,Yes,
2046775469734694914,2026-04-22,2046137214144339970,Full Access / 184 skins / THE REAPER / GLOW / Blue Squire / Take The L / Royale Knight / Omega (stage 5) / OG STW Limited Edition /,2046137254346743810,No,No,Yes,,,Other,Royal Knight,Switch,,OG Account,,,,,Limited Edition,,,,,,,,,,,,,,Yes,
2051017895833231361,2026-05-04,2047099300151951361,121 skins | OG STW | The Reaper | Elite Agent | Take The L | Omega (stage 5) | Rust Bucket | Reaper | Basic Basher | Ol' Woody | Hot Marat | 650,2047105848605540353,No,No,Yes,,,Other,The Reaper,LEGO,No,OG Account,,,,,Super Deluxe Edition,,,,,,,,,,,,,,Yes,
2048861336842801154,2026-04-28,2047398039894753282,[PC] 5 skins | Ruby | Shadow | Ovao |  Full Access ,2047398074145439746,No,Yes,Yes,,,Other,,Xbox,,Original Email,,,,,,,,,,,,,,,,,,,No,
2048287881239674881,2026-04-26,2043687013276647426,259 skins/full access/gold midas/petrol pump/gold brutus/bird call/sing along/it's vibe/rare emotes/stacked account,2043693025308114945,No,Yes,Yes,,,Webmail（e.g.  mail.serv00.com/ m.outlook.co.im）,Others,Xbox,,Mega Stacked Account,,,,,Standard Edition,,,,,,,,,,,,,,Yes,
2053324015872647169,2026-05-10,2052095865713115137,[XBOX/NIN/PC] 112 SKINS | OG STW | BLACK KNIGHT | SPARKLE SPECIALIST | THE REAPER | BLUE SQUIRE | ROYALE KNIGHT | ELITE AGENT | ROGUE AGENT | TR,2052095886302953474,No,No,Yes,,,Other,Wonder,IOS,No,OG Account,,,,,Super Deluxe Edition,,,,,,,,,,,,,,Yes,
2046865862002597890,2026-04-22,2043060891994394625,[PC/PSN/XBOX] FA 79 SKINS | CATWOMAN ZERO | MERRY MINT AXE | FNCS RENEGADE | WHITE | ROCOCO CLOAK-O | MAGMATIC MIZUKI (COVER-UP OFF) |,2046636880850178050,Yes,No,Yes,,,Outlook/Hotmail,Juice Wrld,IOS,No,Hot Pickaxes(Leviathan  etc),,,,,,,,,,,,,,,,,,,No,
2052010739348983809,2026-05-06,2047120583730737154,87 skins | OG STW | The Reaper | Elite Agent | Blue Team Leader | Prodigy | Rogue Agent | Blue Striker | Carbon Commando | Rust Bucket | Tabulat,2047120613296386049,No,No,Yes,,,Other,The Reaper,PSN,No,OG Account,,,,,Super Deluxe Edition,,,,,,,,,,,,,,Yes,
2056414437396922370,2026-05-19,2055038308771598337,PC/PSN/Xbox/Nintendo 150 skins | OG STW | IKONIK | Mako | Blue Team Leader | Omega (stage 5) | Point Patroller | Fixer | Sultura | Blue Striker ,2055038331190153217,No,No,Yes,,,rambler.ru,Ikonik,PC,No,Mega Stacked Account,,,,,Deluxe Edition,,,,,,,,,,,,,,Yes,
2050249035978043394,2026-05-02,2049315173314375681, 67 SKINS | Galaxy | Trailblazer | Midas | Galactic Disc | Rust Bucket | Stellar Axe | Crowbar | Tenderizer | Freestylin' | Point It,2049315199239368705,No,No,Yes,,,Other,Royal Knight,PC,,OG Account,,,,,,,,,,,,,,,,,,,Yes,
2049927833659179009,2026-05-01,2049447223821963266,| PC/XBOX | 66 SKINS | Carbide | Hybrid | Calamity | Blackheart | Fusion | Kymera | Raz | Joey | Spire Assassin | Zero | 850 VBUCKS | FfKAS |,2049451758637715458,No,No,Yes,,,rambler.ru,,Xbox,No,Others,,,,,,,,,,,,,,,,,,,No,
2049752254840410113,2026-04-30,2049506940938194946,265 SKINS | Sparkle Specialist | IKONIK | Glow | Royale Knight | Blue Squire | The Reaper | Elite Agent | Rogue Agent | Omega | Fishstick |,2049506976765939713,No,No,Yes,,,Other,Psycho Bandit,Xbox,,OG Account,,,,,,,,,,,,,,,,,,,Yes,
2049887203109134337,2026-05-01,2049497004901830658,[PC/NS/PSN] 133 SKINS | IKONIK | Meowscles | Midas | Scenario | Astroworld Cyclone | 250VB,2049497040876376065,No,No,Yes,,,Other,Black Knight,LEGO,,Mega Stacked Account,,,,,,,,,,,,,,,,,,,Yes,
2049759227037999106,2026-04-30,2049506394613321730,219 SKINS | OG PURPLE Skull Trooper  | Black Knight | Sparkle Specialist | Royale Knight | Blue Squire | The Reaper |,2049514807154020354,No,No,Yes,,,Other,Wildcat,Xbox,,OG Account,,,,,,,,,,,,,,,,,,,Yes,
2048372301607026690,2026-04-26,2048027757474385922,[PC/PSN] 202 skins | OG STW | The Reaper | Blue Squire | Royale Knight | Elite Agent | Gold Meowscles | Y330,2048027803804667906,No,No,Yes,,,Other,,LEGO,,OG Account,,,,,,,,,,,,,,,,,,,Yes,
2050362062435803138,2026-05-02,2048499119809171457,Full Access / 471 skins / Master Chief / Lina Scorch / Xander / Thrilldiver / Sweet Acc / Sweat Acc,2048499145067270145,No,No,Yes,,,Other,Others,Switch,,Mega Stacked Account,,,,,,,,,,,,,,,,,,,No,
2048799227173539841,2026-04-28,2045897677748387842,PC/PSN/Xbox/Nintendo 174 skins | OG STW Arcane Jinx | Arcane Vi | Trilogy | Sultura | Point Patroller | Cloud Striker | Fixer | Carbon Commando ,2045897716239515649,No,No,Yes,,,rambler.ru,Arcane Jinx,PC,No,Mega Stacked Account,,,,,Deluxe Edition,,,,,,,,,,,,,,Yes,
2047269352177500162,2026-04-23,2045919859081396226,1 Skins: Tart Tycoon | PC/XBOX/PSN,2045919906305064962,Yes,Yes,Yes,,,Other,,IOS,,Hot Gliders(Mako etc),,,,,,,,,,,,,,,,,,,No,
2050560686981718018,2026-05-02,2046010618590085121,212 Skins | OG STW | Black Knight | Sparkle Specialist | Galaxy | The Reaper | Blue Squire | Royale Knight | Elite Agent | Omega (Stage 5) ,2046030355856015361,Yes,No,Yes,,,Outlook/Hotmail,Omega,Xbox,No,OG Account,,,,,Super Deluxe Edition,,,,,,,,,,,,,,Yes,
2046849154850758657,2026-04-22,2046252050156011521,[ALL PLATFORMS]-185 Skin-Eon- OG STW-End Zone-Captain America-Skull Trooper -FULL ACCESS-BEST SELLER-,2046252084180205569,No,No,Yes,,,Other,Drift,LEGO,No,Mega Stacked Account,,,,,Standard Edition,,,,,,,,,,,,,,Yes,
2047043636551069698,2026-04-23,2046255363798777858,[ALL PLATFORMS]-Backlash+35 Skin-FULL ACCESS-,2046255397936218113,No,No,Yes,,,Other,,LEGO,No,Rare Skin Account,,,,,Standard Edition,,,,,,,,,,,,,,No,
2046558410709143553,2026-04-21,2046297857513570306,FA - [PC/PSN/XBOX] 183 skins | Renegade Raider | Aerial Assault Trooper | Black Knight | Sparkle Specialist | Wildcat | Rogue Spider Knight,2046297891688759297,No,No,Yes,,,Other,Midas,LEGO,,OG Account,,,,,,,,,,,,,,,,,,,No,
2046538281988292609,2026-04-21,2046312157045145602,"FA - [XBOX/PC/NINTENDO] 131 skins | IKONIK , Glow , Prodigy , Carbon Commando , Blue Striker",2046312188384985090,No,No,Yes,,,Other,Ikonik,PSN,No,OG Account,,,,,Super Deluxe Edition,,,,,,,,,,,,,,Yes,
2046640602015924226,2026-04-22,2046295677565583361,[PC/XBOX/Nintendo] 74 skins | Parental Controls | Fixer | Predator | Ronin | Omegarok | The Foundation | Raz | Joey |,2046295712185368577,No,No,Yes,,,Other,,PSN,Yes,Others,,,,,,,,,,,,,,,,,,,No,
2054377737597075457,2026-05-13,2053873981536505857,[PC/XBOX/NIN] 487 skins | Travis Scott | Renegade Raider | Aerial Assault Trooper | Astro Jack | Gold Midas | Gold Meowscles | Gold TNTina | ,2053874010544312322,No,No,Yes,,,Other,Others,PSN,,Mega Stacked Account,,,,,,,,,,,,,,,,,,,No,
2052398205801562114,2026-05-07,2036470736429953026,[PC/XBOX] 290 SKINS | TRAVIS SCOTT | OG STW | BLUE TEAM LEADER | ASTRO JACK | GOLD MIDAS | GOLD BRUTUS | NBA 75 SLAM | NARUTO UZUMAKI | TRILOGY,2036470753110700034,No,No,Yes,,,Webmail（e.g.  mail.serv00.com/ m.outlook.co.im）,Travis Scott,PSN,No,OG Account,,,,,Super Deluxe Edition,,,,,,,,,,,,,,Yes,
2051644925136621570,2026-05-05,2044577956893822977,246 skins/full access/the reaper/take the l/mako/omega stage 5/deluxe stw/rare emotes/backlash/mogul master,2044585539736776705,No,No,Yes,,,Webmail（e.g.  mail.serv00.com/ m.outlook.co.im）,Elite Agent,PSN,,OG Account,,,,,Deluxe Edition,,,,,,,,,,,,,,Yes,
2050873596086890498,2026-05-03,2045132228924358657,[PSN/XBOX/PC] 20 skins | The Reaper | Elite Agent | Blue Team Leader | Take The L | Trailblazer | Prodigy | Lynx | Carbide | Dark Voyager | 300 ,2045132255516246017,No,Yes,Yes,,,Other,The Reaper,IOS,No,OG Account,,,,,,,,,,,,,,,,,,,No,
2050648672730370050,2026-05-03,2049518915643936770,[PC/PSN/Nintendo] 82 skins | OG STW | The Reaper | Blue Squire | Royale Knight | Elite Agent | Take The L |,2049518944622383106,No,No,Yes,,,Other,Royal Knight,Xbox,No,Others,,,,,,,,,,,,,,,,,,,No,
2051431611343310849,2026-05-05,2050453583953739778,[ALL PLATFORMS] Full Access / 121 skins / Black Knight / Sparkle Specialist / The Reaper / Blue Squire / Royale Knight / Floss / OG STW /,2050453607425064961,No,No,Yes,,,Other,,Github,,OG Account,,,,,Deluxe Edition,,,,,,,,,,,,,,Yes,
2053217583327248385,2026-05-10,2043215315740332033,14232[PC/PSN/XBOX]Rogue Agent|Valor|Drift|Zenith|Rox|Lynx|Carbide|Sentinel|Calamity|The Visitor|Summit Striker|Sun Strider,2043550437302157314,No,No,Yes,,,Other,Drift,PC,No,OG Account,,,,,,,,,,,,,,,,,,,No,
2054352933361364993,2026-05-13,2052070128883326978,204 Skins | OG STW | Take The L | Leviathan Axe | Raptor | Lara Croft | Ninja | Tony Stark | Snoop Dogg | Joltara,2052071246489182209,Yes,No,Yes,,,rambler.ru,Lara Croft,PC,,OG Account,,,,,,,,,,,,,,,,,,,Yes,
2049539707112357890,2026-04-30,2049132182449467393,14239[PC/PSN/XBOX]Blue Striker|Trailblazer|Ragnarok|Calamity|Enforcer|P.A.N.D.A Team Leader|Valkyrie|Drift|Huntress|Wingman,2049132625875480577,No,No,Yes,,,Other,Drift,PC,No,OG Account,,,,,,,,,,,,,,,,,,,No,
